addr,x,y,hex
16319,159,101,E0
16320,0,102,E0
16321,1,102,E0
16322,2,102,E0
16323,3,102,E0
16324,4,102,E0
16325,5,102,E0
16326,6,102,E0
16327,7,102,E0
16328,8,102,E0
16329,9,102,E0
16330,10,102,E0
16331,11,102,E0
16332,12,102,E0
16333,13,102,E0
16334,14,102,E0
16335,15,102,E0
16336,16,102,E0
16337,17,102,E0
16338,18,102,E0
16339,19,102,E0
16340,20,102,E0
16341,21,102,E0
16342,22,102,E0
16343,23,102,E0
16344,24,102,E0
16345,25,102,E0
16346,26,102,E0
16347,27,102,E0
16348,28,102,E0
16349,29,102,E0
16350,30,102,E0
16351,31,102,E0
16352,32,102,E0
16353,33,102,E0
16354,34,102,E0
16355,35,102,E0
16356,36,102,E0
16357,37,102,E0
16358,38,102,E0
16359,39,102,E0
16360,40,102,E0
16361,41,102,E0
16362,42,102,E0
16363,43,102,E0
16364,44,102,E0
16365,45,102,E0
16366,46,102,E0
16367,47,102,E0
16368,48,102,E0
16369,49,102,E0
16370,50,102,E0
16371,51,102,E0
16372,52,102,E0
16373,53,102,E0
16374,54,102,E0
16375,55,102,E0
16376,56,102,E0
16377,57,102,E0
16378,58,102,E0
16379,59,102,E0
16380,60,102,E0
16381,61,102,E0
16382,62,102,E0
16383,63,102,E0
16384,64,102,E0
16385,65,102,E0
16386,66,102,E0
16387,67,102,E0
16388,68,102,E0
16389,69,102,E0
16390,70,102,E0
16391,71,102,E0
16392,72,102,E0
16393,73,102,E0
16394,74,102,E0
16395,75,102,E0
16396,76,102,E0
16397,77,102,E0
16398,78,102,E0
16399,79,102,E0
16400,80,102,E0
16401,81,102,E0
16402,82,102,E0
16403,83,102,E0
16404,84,102,E0
16405,85,102,E0
16406,86,102,E0
16407,87,102,E0
16408,88,102,E0
16409,89,102,E0
16410,90,102,E0
16411,91,102,E0
16412,92,102,E0
16413,93,102,E0
16414,94,102,E0
16415,95,102,E0
16416,96,102,E0
16417,97,102,E0
16418,98,102,E0
16419,99,102,E0
16420,100,102,E0
16421,101,102,E0
16422,102,102,E0
16423,103,102,E0
16424,104,102,E0
16425,105,102,E0
16426,106,102,E0
16427,107,102,E0
16428,108,102,E0
16429,109,102,E0
16430,110,102,E0
16431,111,102,E0
16432,112,102,E0
16433,113,102,E0
16434,114,102,E0
16435,115,102,E0
16436,116,102,E0
16437,117,102,E0
16438,118,102,E0
16439,119,102,E0
16440,120,102,E0
16441,121,102,E0
16442,122,102,E0
16443,123,102,E0
16444,124,102,E0
16445,125,102,E0
16446,126,102,E0
16447,127,102,E0
16448,128,102,E0
16449,129,102,E0
16450,130,102,E0
16451,131,102,E0
16452,132,102,E0
16453,133,102,E0
16454,134,102,E0
16455,135,102,E0
16456,136,102,E0
16457,137,102,E0
16458,138,102,E0
16459,139,102,E0
16460,140,102,E0
16461,141,102,E0
16462,142,102,E0
16463,143,102,E0
16464,144,102,E0
16465,145,102,E0
16466,146,102,E0
16467,147,102,E0
16468,148,102,E0
16469,149,102,E0
16470,150,102,E0
16471,151,102,E0
16472,152,102,E0
16473,153,102,E0
16474,154,102,E0
16475,155,102,E0
16476,156,102,E0
16477,157,102,E0
16478,158,102,E0
16479,159,102,E0
16480,0,103,E0
16481,1,103,E0
16482,2,103,E0
16483,3,103,E0
16484,4,103,E0
16485,5,103,E0
16486,6,103,E0
16487,7,103,E0
16488,8,103,E0
16489,9,103,E0
16490,10,103,E0
16491,11,103,E0
16492,12,103,E0
16493,13,103,E0
16494,14,103,E0
16495,15,103,E0
16496,16,103,E0
16497,17,103,E0
16498,18,103,E0
16499,19,103,E0
16500,20,103,E0
16501,21,103,E0
16502,22,103,E0
16503,23,103,E0
16504,24,103,E0
16505,25,103,E0
16506,26,103,E0
16507,27,103,E0
16508,28,103,E0
16509,29,103,E0
16510,30,103,E0
16511,31,103,E0
16512,32,103,E0
16513,33,103,E0
16514,34,103,E0
16515,35,103,E0
16516,36,103,E0
16517,37,103,E0
16518,38,103,E0
16519,39,103,E0
16520,40,103,E0
16521,41,103,E0
16522,42,103,E0
16523,43,103,E0
16524,44,103,E0
16525,45,103,E0
16526,46,103,E0
16527,47,103,E0
16528,48,103,E0
16529,49,103,E0
16530,50,103,E0
16531,51,103,E0
16532,52,103,E0
16533,53,103,E0
16534,54,103,E0
16535,55,103,E0
16536,56,103,E0
16537,57,103,E0
16538,58,103,E0
16539,59,103,E0
16540,60,103,E0
16541,61,103,E0
16542,62,103,E0
16543,63,103,E0
16544,64,103,E0
16545,65,103,E0
16546,66,103,E0
16547,67,103,E0
16548,68,103,E0
16549,69,103,E0
16550,70,103,E0
16551,71,103,E0
16552,72,103,E0
16553,73,103,E0
16554,74,103,E0
16555,75,103,E0
16556,76,103,E0
16557,77,103,E0
16558,78,103,E0
16559,79,103,E0
16560,80,103,E0
16561,81,103,E0
16562,82,103,E0
16563,83,103,E0
16564,84,103,E0
16565,85,103,E0
16566,86,103,E0
16567,87,103,E0
16568,88,103,E0
16569,89,103,E0
16570,90,103,E0
16571,91,103,E0
16572,92,103,E0
16573,93,103,E0
16574,94,103,E0
16575,95,103,E0
16576,96,103,E0
16577,97,103,E0
16578,98,103,E0
16579,99,103,E0
16580,100,103,E0
16581,101,103,E0
16582,102,103,E0
16583,103,103,E0
16584,104,103,E0
16585,105,103,E0
16586,106,103,E0
16587,107,103,E0
16588,108,103,E0
16589,109,103,E0
16590,110,103,E0
16591,111,103,E0
16592,112,103,E0
16593,113,103,E0
16594,114,103,E0
16595,115,103,E0
16596,116,103,E0
16597,117,103,E0
16598,118,103,E0
16599,119,103,E0
16600,120,103,E0
16601,121,103,E0
16602,122,103,E0
16603,123,103,E0
16604,124,103,E0
16605,125,103,E0
16606,126,103,E0
16607,127,103,E0
16608,128,103,E0
16609,129,103,E0
16610,130,103,E0
16611,131,103,E0
16612,132,103,E0
16613,133,103,E0
16614,134,103,E0
16615,135,103,E0
16616,136,103,E0
16617,137,103,E0
16618,138,103,E0
16619,139,103,E0
16620,140,103,E0
16621,141,103,E0
16622,142,103,E0
16623,143,103,E0
16624,144,103,E0
16625,145,103,E0
16626,146,103,E0
16627,147,103,E0
16628,148,103,E0
16629,149,103,E0
16630,150,103,E0
16631,151,103,E0
16632,152,103,E0
16633,153,103,E0
16634,154,103,E0
16635,155,103,E0
16636,156,103,E0
16637,157,103,E0
16638,158,103,E0
16639,159,103,E0
16640,0,104,E0
16641,1,104,E0
16642,2,104,E0
16643,3,104,E0
16644,4,104,E0
16645,5,104,E0
16646,6,104,E0
16647,7,104,E0
16648,8,104,E0
16649,9,104,E0
16650,10,104,E0
16651,11,104,E0
16652,12,104,E0
16653,13,104,E0
16654,14,104,E0
16655,15,104,E0
16656,16,104,E0
16657,17,104,E0
16658,18,104,E0
16659,19,104,E0
16660,20,104,E0
16661,21,104,E0
16662,22,104,E0
16663,23,104,E0
16664,24,104,E0
16665,25,104,E0
16666,26,104,E0
16667,27,104,E0
16668,28,104,E0
16669,29,104,E0
16670,30,104,E0
16671,31,104,E0
16672,32,104,E0
16673,33,104,E0
16674,34,104,E0
16675,35,104,E0
16676,36,104,E0
16677,37,104,E0
16678,38,104,E0
16679,39,104,E0
16680,40,104,E0
16681,41,104,E0
16682,42,104,E0
16683,43,104,E0
16684,44,104,E0
16685,45,104,E0
16686,46,104,E0
16687,47,104,E0
16688,48,104,E0
16689,49,104,E0
16690,50,104,E0
16691,51,104,E0
16692,52,104,E0
16693,53,104,E0
16694,54,104,E0
16695,55,104,E0
16696,56,104,E0
16697,57,104,E0
16698,58,104,E0
16699,59,104,E0
16700,60,104,E0
16701,61,104,E0
16702,62,104,E0
16703,63,104,E0
16704,64,104,E0
16705,65,104,E0
16706,66,104,E0
16707,67,104,E0
16708,68,104,E0
16709,69,104,E0
16710,70,104,E0
16711,71,104,E0
16712,72,104,E0
16713,73,104,E0
16714,74,104,E0
16715,75,104,E0
16716,76,104,E0
16717,77,104,E0
16718,78,104,E0
16719,79,104,E0
16720,80,104,E0
16721,81,104,E0
16722,82,104,E0
16723,83,104,E0
16724,84,104,E0
16725,85,104,E0
16726,86,104,E0
16727,87,104,E0
16728,88,104,E0
16729,89,104,E0
16730,90,104,E0
16731,91,104,E0
16732,92,104,E0
16733,93,104,E0
16734,94,104,E0
16735,95,104,E0
16736,96,104,E0
16737,97,104,E0
16738,98,104,E0
16739,99,104,E0
16740,100,104,E0
16741,101,104,E0
16742,102,104,E0
16743,103,104,E0
16744,104,104,E0
16745,105,104,E0
16746,106,104,E0
16747,107,104,E0
16748,108,104,E0
16749,109,104,E0
16750,110,104,E0
16751,111,104,E0
16752,112,104,E0
16753,113,104,E0
16754,114,104,E0
16755,115,104,E0
16756,116,104,E0
16757,117,104,E0
16758,118,104,E0
16759,119,104,E0
16760,120,104,E0
16761,121,104,E0
16762,122,104,E0
16763,123,104,E0
16764,124,104,E0
16765,125,104,E0
16766,126,104,E0
16767,127,104,E0
16768,128,104,E0
16769,129,104,E0
16770,130,104,E0
16771,131,104,E0
16772,132,104,E0
16773,133,104,E0
16774,134,104,E0
16775,135,104,E0
16776,136,104,E0
16777,137,104,E0
16778,138,104,E0
16779,139,104,E0
16780,140,104,E0
16781,141,104,E0
16782,142,104,E0
16783,143,104,E0
16784,144,104,E0
16785,145,104,E0
16786,146,104,E0
16787,147,104,E0
16788,148,104,E0
16789,149,104,E0
16790,150,104,E0
16791,151,104,E0
16792,152,104,E0
16793,153,104,E0
16794,154,104,E0
16795,155,104,E0
16796,156,104,E0
16797,157,104,E0
16798,158,104,E0
16799,159,104,E0
16800,0,105,E0
16801,1,105,E0
16802,2,105,E0
16803,3,105,E0
16804,4,105,E0
16805,5,105,E0
16806,6,105,E0
16807,7,105,E0
16808,8,105,E0
16809,9,105,E0
16810,10,105,E0
16811,11,105,E0
16812,12,105,E0
16813,13,105,E0
16814,14,105,E0
16815,15,105,E0
16816,16,105,E0
16817,17,105,E0
16818,18,105,E0
16819,19,105,E0
16820,20,105,E0
16821,21,105,E0
16822,22,105,E0
16823,23,105,E0
16824,24,105,E0
16825,25,105,E0
16826,26,105,E0
16827,27,105,E0
16828,28,105,E0
16829,29,105,E0
16830,30,105,E0
16831,31,105,E0
16832,32,105,E0
16833,33,105,E0
16834,34,105,E0
16835,35,105,E0
16836,36,105,E0
16837,37,105,E0
16838,38,105,E0
16839,39,105,E0
16840,40,105,E0
16841,41,105,E0
16842,42,105,E0
16843,43,105,E0
16844,44,105,E0
16845,45,105,E0
16846,46,105,E0
16847,47,105,E0
16848,48,105,E0
16849,49,105,E0
16850,50,105,E0
16851,51,105,E0
16852,52,105,E0
16853,53,105,E0
16854,54,105,E0
16855,55,105,E0
16856,56,105,E0
16857,57,105,E0
16858,58,105,E0
16859,59,105,E0
16860,60,105,E0
16861,61,105,E0
16862,62,105,E0
16863,63,105,E0
16864,64,105,E0
16865,65,105,E0
16866,66,105,E0
16867,67,105,E0
16868,68,105,E0
16869,69,105,E0
16870,70,105,E0
16871,71,105,E0
16872,72,105,E0
16873,73,105,E0
16874,74,105,E0
16875,75,105,E0
16876,76,105,E0
16877,77,105,E0
16878,78,105,E0
16879,79,105,E0
16880,80,105,E0
16881,81,105,E0
16882,82,105,E0
16883,83,105,E0
16884,84,105,E0
16885,85,105,E0
16886,86,105,E0
16887,87,105,E0
16888,88,105,E0
16889,89,105,E0
16890,90,105,E0
16891,91,105,E0
16892,92,105,E0
16893,93,105,E0
16894,94,105,E0
16895,95,105,E0
16896,96,105,E0
16897,97,105,E0
16898,98,105,E0
16899,99,105,E0
16900,100,105,E0
16901,101,105,E0
16902,102,105,E0
16903,103,105,E0
16904,104,105,E0
16905,105,105,E0
16906,106,105,E0
16907,107,105,E0
16908,108,105,E0
16909,109,105,E0
16910,110,105,E0
16911,111,105,E0
16912,112,105,E0
16913,113,105,E0
16914,114,105,E0
16915,115,105,E0
16916,116,105,E0
16917,117,105,E0
16918,118,105,E0
16919,119,105,E0
16920,120,105,E0
16921,121,105,E0
16922,122,105,E0
16923,123,105,E0
16924,124,105,E0
16925,125,105,E0
16926,126,105,E0
16927,127,105,E0
16928,128,105,E0
16929,129,105,E0
16930,130,105,E0
16931,131,105,E0
16932,132,105,E0
16933,133,105,E0
16934,134,105,E0
16935,135,105,E0
16936,136,105,E0
16937,137,105,E0
16938,138,105,E0
16939,139,105,E0
16940,140,105,E0
16941,141,105,E0
16942,142,105,E0
16943,143,105,E0
16944,144,105,E0
16945,145,105,E0
16946,146,105,E0
16947,147,105,E0
16948,148,105,E0
16949,149,105,E0
16950,150,105,E0
16951,151,105,E0
16952,152,105,E0
16953,153,105,E0
16954,154,105,E0
16955,155,105,E0
16956,156,105,E0
16957,157,105,E0
16958,158,105,E0
16959,159,105,E0
16960,0,106,E0
16961,1,106,E0
16962,2,106,E0
16963,3,106,E0
16964,4,106,E0
16965,5,106,E0
16966,6,106,E0
16967,7,106,E0
16968,8,106,E0
16969,9,106,E0
16970,10,106,E0
16971,11,106,E0
16972,12,106,E0
16973,13,106,E0
16974,14,106,E0
16975,15,106,E0
16976,16,106,E0
16977,17,106,E0
16978,18,106,E0
16979,19,106,E0
16980,20,106,E0
16981,21,106,E0
16982,22,106,E0
16983,23,106,E0
16984,24,106,E0
16985,25,106,E0
16986,26,106,E0
16987,27,106,E0
16988,28,106,E0
16989,29,106,E0
16990,30,106,E0
16991,31,106,E0
16992,32,106,E0
16993,33,106,E0
16994,34,106,E0
16995,35,106,E0
16996,36,106,E0
16997,37,106,E0
16998,38,106,E0
16999,39,106,E0
17000,40,106,E0
17001,41,106,E0
17002,42,106,E0
17003,43,106,E0
17004,44,106,E0
17005,45,106,E0
17006,46,106,E0
17007,47,106,E0
17008,48,106,E0
17009,49,106,E0
17010,50,106,E0
17011,51,106,E0
17012,52,106,E0
17013,53,106,E0
17014,54,106,E0
17015,55,106,E0
17016,56,106,E0
17017,57,106,E0
17018,58,106,E0
17019,59,106,E0
17020,60,106,E0
17021,61,106,E0
17022,62,106,E0
17023,63,106,E0
17024,64,106,E0
17025,65,106,E0
17026,66,106,E0
17027,67,106,E0
17028,68,106,E0
17029,69,106,E0
17030,70,106,E0
17031,71,106,E0
17032,72,106,E0
17033,73,106,E0
17034,74,106,E0
17035,75,106,E0
17036,76,106,E0
17037,77,106,E0
17038,78,106,E0
17039,79,106,E0
17040,80,106,E0
17041,81,106,E0
17042,82,106,E0
17043,83,106,E0
17044,84,106,E0
17045,85,106,E0
17046,86,106,E0
17047,87,106,E0
17048,88,106,E0
17049,89,106,E0
17050,90,106,E0
17051,91,106,E0
17052,92,106,E0
17053,93,106,E0
17054,94,106,E0
17055,95,106,E0
17056,96,106,E0
17057,97,106,E0
17058,98,106,E0
17059,99,106,E0
17060,100,106,E0
17061,101,106,E0
17062,102,106,E0
17063,103,106,E0
17064,104,106,E0
17065,105,106,E0
17066,106,106,E0
17067,107,106,E0
17068,108,106,E0
17069,109,106,E0
17070,110,106,E0
17071,111,106,E0
17072,112,106,E0
17073,113,106,E0
17074,114,106,E0
17075,115,106,E0
17076,116,106,E0
17077,117,106,E0
17078,118,106,E0
17079,119,106,E0
17080,120,106,E0
17081,121,106,E0
17082,122,106,E0
17083,123,106,E0
17084,124,106,E0
17085,125,106,E0
17086,126,106,E0
17087,127,106,E0
17088,128,106,E0
17089,129,106,E0
17090,130,106,E0
17091,131,106,E0
17092,132,106,E0
17093,133,106,E0
17094,134,106,E0
17095,135,106,E0
17096,136,106,E0
17097,137,106,E0
17098,138,106,E0
17099,139,106,E0
17100,140,106,E0
17101,141,106,E0
17102,142,106,E0
17103,143,106,E0
17104,144,106,E0
17105,145,106,E0
17106,146,106,E0
17107,147,106,E0
17108,148,106,E0
17109,149,106,E0
17110,150,106,E0
17111,151,106,E0
17112,152,106,E0
17113,153,106,E0
17114,154,106,E0
17115,155,106,E0
17116,156,106,E0
17117,157,106,E0
17118,158,106,E0
17119,159,106,E0
17120,0,107,E0
17121,1,107,E0
17122,2,107,E0
17123,3,107,E0
17124,4,107,E0
17125,5,107,E0
17126,6,107,E0
17127,7,107,E0
17128,8,107,E0
17129,9,107,E0
17130,10,107,E0
17131,11,107,E0
17132,12,107,E0
17133,13,107,E0
17134,14,107,E0
17135,15,107,E0
17136,16,107,E0
17137,17,107,E0
17138,18,107,E0
17139,19,107,E0
17140,20,107,E0
17141,21,107,E0
17142,22,107,E0
17143,23,107,E0
17144,24,107,E0
17145,25,107,E0
17146,26,107,E0
17147,27,107,E0
17148,28,107,E0
17149,29,107,E0
17150,30,107,E0
17151,31,107,E0
17152,32,107,E0
17153,33,107,E0
17154,34,107,E0
17155,35,107,E0
17156,36,107,E0
17157,37,107,E0
17158,38,107,E0
17159,39,107,E0
17160,40,107,E0
17161,41,107,E0
17162,42,107,E0
17163,43,107,E0
17164,44,107,E0
17165,45,107,E0
17166,46,107,E0
17167,47,107,E0
17168,48,107,E0
17169,49,107,E0
17170,50,107,E0
17171,51,107,E0
17172,52,107,E0
17173,53,107,E0
17174,54,107,E0
17175,55,107,E0
17176,56,107,E0
17177,57,107,E0
17178,58,107,E0
17179,59,107,E0
17180,60,107,E0
17181,61,107,E0
17182,62,107,E0
17183,63,107,E0
17184,64,107,E0
17185,65,107,E0
17186,66,107,E0
17187,67,107,E0
17188,68,107,E0
17189,69,107,E0
17190,70,107,E0
17191,71,107,E0
17192,72,107,E0
17193,73,107,E0
17194,74,107,E0
17195,75,107,E0
17196,76,107,E0
17197,77,107,E0
17198,78,107,E0
17199,79,107,E0
17200,80,107,E0
17201,81,107,E0
17202,82,107,E0
17203,83,107,E0
17204,84,107,E0
17205,85,107,E0
17206,86,107,E0
17207,87,107,E0
17208,88,107,E0
17209,89,107,E0
17210,90,107,E0
17211,91,107,E0
17212,92,107,E0
17213,93,107,E0
17214,94,107,E0
17215,95,107,E0
17216,96,107,E0
17217,97,107,E0
17218,98,107,E0
17219,99,107,E0
17220,100,107,E0
17221,101,107,E0
17222,102,107,E0
17223,103,107,E0
17224,104,107,E0
17225,105,107,E0
17226,106,107,E0
17227,107,107,E0
17228,108,107,E0
17229,109,107,E0
17230,110,107,E0
17231,111,107,E0
17232,112,107,E0
17233,113,107,E0
17234,114,107,E0
17235,115,107,E0
17236,116,107,E0
17237,117,107,E0
17238,118,107,E0
17239,119,107,E0
17240,120,107,E0
17241,121,107,E0
17242,122,107,E0
17243,123,107,E0
17244,124,107,E0
17245,125,107,E0
17246,126,107,E0
17247,127,107,E0
17248,128,107,E0
17249,129,107,E0
17250,130,107,E0
17251,131,107,E0
17252,132,107,E0
17253,133,107,E0
17254,134,107,E0
17255,135,107,E0
17256,136,107,E0
17257,137,107,E0
17258,138,107,E0
17259,139,107,E0
17260,140,107,E0
17261,141,107,E0
17262,142,107,E0
17263,143,107,E0
17264,144,107,E0
17265,145,107,E0
17266,146,107,E0
17267,147,107,E0
17268,148,107,E0
17269,149,107,E0
17270,150,107,E0
17271,151,107,E0
17272,152,107,E0
17273,153,107,E0
17274,154,107,E0
17275,155,107,E0
17276,156,107,E0
17277,157,107,E0
17278,158,107,E0
17279,159,107,E0
17280,0,108,E0
17281,1,108,E0
17282,2,108,E0
17283,3,108,E0
17284,4,108,E0
17285,5,108,E0
17286,6,108,E0
17287,7,108,E0
17288,8,108,E0
17289,9,108,E0
17290,10,108,E0
17291,11,108,E0
17292,12,108,E0
17293,13,108,E0
17294,14,108,E0
17295,15,108,E0
17296,16,108,E0
17297,17,108,E0
17298,18,108,E0
17299,19,108,E0
17300,20,108,E0
17301,21,108,E0
17302,22,108,E0
17303,23,108,E0
17304,24,108,E0
17305,25,108,E0
17306,26,108,E0
17307,27,108,E0
17308,28,108,E0
17309,29,108,E0
17310,30,108,E0
17311,31,108,E0
17312,32,108,E0
17313,33,108,E0
17314,34,108,E0
17315,35,108,E0
17316,36,108,E0
17317,37,108,E0
17318,38,108,E0
17319,39,108,E0
17320,40,108,E0
17321,41,108,E0
17322,42,108,E0
17323,43,108,E0
17324,44,108,E0
17325,45,108,E0
17326,46,108,E0
17327,47,108,E0
17328,48,108,E0
17329,49,108,E0
17330,50,108,E0
17331,51,108,E0
17332,52,108,E0
17333,53,108,E0
17334,54,108,E0
17335,55,108,E0
17336,56,108,E0
17337,57,108,E0
17338,58,108,E0
17339,59,108,E0
17340,60,108,E0
17341,61,108,E0
17342,62,108,E0
17343,63,108,E0
17344,64,108,E0
17345,65,108,E0
17346,66,108,E0
17347,67,108,E0
17348,68,108,E0
17349,69,108,E0
17350,70,108,E0
17351,71,108,E0
17352,72,108,E0
17353,73,108,E0
17354,74,108,E0
17355,75,108,E0
17356,76,108,E0
17357,77,108,E0
17358,78,108,E0
17359,79,108,E0
17360,80,108,E0
17361,81,108,E0
17362,82,108,E0
17363,83,108,E0
17364,84,108,E0
17365,85,108,E0
17366,86,108,E0
17367,87,108,E0
17368,88,108,E0
17369,89,108,E0
17370,90,108,E0
17371,91,108,E0
17372,92,108,E0
17373,93,108,E0
17374,94,108,E0
17375,95,108,E0
17376,96,108,E0
17377,97,108,E0
17378,98,108,E0
17379,99,108,E0
17380,100,108,E0
17381,101,108,E0
17382,102,108,E0
17383,103,108,E0
17384,104,108,E0
17385,105,108,E0
17386,106,108,E0
17387,107,108,E0
17388,108,108,E0
17389,109,108,E0
17390,110,108,E0
17391,111,108,E0
17392,112,108,E0
17393,113,108,E0
17394,114,108,E0
17395,115,108,E0
17396,116,108,E0
17397,117,108,E0
17398,118,108,E0
17399,119,108,E0
17400,120,108,E0
17401,121,108,E0
17402,122,108,E0
17403,123,108,E0
17404,124,108,E0
17405,125,108,E0
17406,126,108,E0
17407,127,108,E0
17408,128,108,E0
17409,129,108,E0
17410,130,108,E0
17411,131,108,E0
17412,132,108,E0
17413,133,108,E0
17414,134,108,E0
17415,135,108,E0
17416,136,108,E0
17417,137,108,E0
17418,138,108,E0
17419,139,108,E0
17420,140,108,E0
17421,141,108,E0
17422,142,108,E0
17423,143,108,E0
17424,144,108,E0
17425,145,108,E0
17426,146,108,E0
17427,147,108,E0
17428,148,108,E0
17429,149,108,E0
17430,150,108,E0
17431,151,108,E0
17432,152,108,E0
17433,153,108,E0
17434,154,108,E0
17435,155,108,E0
17436,156,108,E0
17437,157,108,E0
17438,158,108,E0
17439,159,108,E0
17440,0,109,E0
17441,1,109,E0
17442,2,109,E0
17443,3,109,E0
17444,4,109,E0
17445,5,109,E0
17446,6,109,E0
17447,7,109,E0
17448,8,109,E0
17449,9,109,E0
17450,10,109,E0
17451,11,109,E0
17452,12,109,E0
17453,13,109,E0
17454,14,109,E0
17455,15,109,E0
17456,16,109,E0
17457,17,109,E0
17458,18,109,E0
17459,19,109,E0
17460,20,109,E0
17461,21,109,E0
17462,22,109,E0
17463,23,109,E0
17464,24,109,E0
17465,25,109,E0
17466,26,109,E0
17467,27,109,E0
17468,28,109,E0
17469,29,109,E0
17470,30,109,E0
17471,31,109,E0
17472,32,109,E0
17473,33,109,E0
17474,34,109,E0
17475,35,109,E0
17476,36,109,E0
17477,37,109,E0
17478,38,109,E0
17479,39,109,E0
17480,40,109,E0
17481,41,109,E0
17482,42,109,E0
17483,43,109,E0
17484,44,109,E0
17485,45,109,E0
17486,46,109,E0
17487,47,109,E0
17488,48,109,E0
17489,49,109,E0
17490,50,109,E0
17491,51,109,E0
17492,52,109,E0
17493,53,109,E0
17494,54,109,E0
17495,55,109,E0
17496,56,109,E0
17497,57,109,E0
17498,58,109,E0
17499,59,109,E0
17500,60,109,E0
17501,61,109,E0
17502,62,109,E0
17503,63,109,E0
17504,64,109,E0
17505,65,109,E0
17506,66,109,E0
17507,67,109,E0
17508,68,109,E0
17509,69,109,E0
17510,70,109,E0
17511,71,109,E0
17512,72,109,E0
17513,73,109,E0
17514,74,109,E0
17515,75,109,E0
17516,76,109,E0
17517,77,109,E0
17518,78,109,E0
17519,79,109,E0
17520,80,109,E0
17521,81,109,E0
17522,82,109,E0
17523,83,109,E0
17524,84,109,E0
17525,85,109,E0
17526,86,109,E0
17527,87,109,E0
17528,88,109,E0
17529,89,109,E0
17530,90,109,E0
17531,91,109,E0
17532,92,109,E0
17533,93,109,E0
17534,94,109,E0
17535,95,109,E0
17536,96,109,E0
17537,97,109,E0
17538,98,109,E0
17539,99,109,E0
17540,100,109,E0
17541,101,109,E0
17542,102,109,E0
17543,103,109,E0
17544,104,109,E0
17545,105,109,E0
17546,106,109,E0
17547,107,109,E0
17548,108,109,E0
17549,109,109,E0
17550,110,109,E0
17551,111,109,E0
17552,112,109,E0
17553,113,109,E0
17554,114,109,E0
17555,115,109,E0
17556,116,109,E0
17557,117,109,E0
17558,118,109,E0
17559,119,109,E0
17560,120,109,E0
17561,121,109,E0
17562,122,109,E0
17563,123,109,E0
17564,124,109,E0
17565,125,109,E0
17566,126,109,E0
17567,127,109,E0
17568,128,109,E0
17569,129,109,E0
17570,130,109,E0
17571,131,109,E0
17572,132,109,E0
17573,133,109,E0
17574,134,109,E0
17575,135,109,E0
17576,136,109,E0
17577,137,109,E0
17578,138,109,E0
17579,139,109,E0
17580,140,109,E0
17581,141,109,E0
17582,142,109,E0
17583,143,109,E0
17584,144,109,E0
17585,145,109,E0
17586,146,109,E0
17587,147,109,E0
17588,148,109,E0
17589,149,109,E0
17590,150,109,E0
17591,151,109,E0
17592,152,109,E0
17593,153,109,E0
17594,154,109,E0
17595,155,109,E0
17596,156,109,E0
17597,157,109,E0
17598,158,109,E0
17599,159,109,E0
17600,0,110,E0
17601,1,110,E0
17602,2,110,E0
17603,3,110,E0
17604,4,110,E0
17605,5,110,E0
17606,6,110,E0
17607,7,110,E0
17608,8,110,E0
17609,9,110,E0
17610,10,110,E0
17611,11,110,E0
17612,12,110,E0
17613,13,110,E0
17614,14,110,E0
17615,15,110,E0
17616,16,110,E0
17617,17,110,E0
17618,18,110,E0
17619,19,110,E0
17620,20,110,E0
17621,21,110,E0
17622,22,110,E0
17623,23,110,E0
17624,24,110,E0
17625,25,110,E0
17626,26,110,E0
17627,27,110,E0
17628,28,110,E0
17629,29,110,E0
17630,30,110,E0
17631,31,110,E0
17632,32,110,E0
17633,33,110,E0
17634,34,110,E0
17635,35,110,E0
17636,36,110,E0
17637,37,110,E0
17638,38,110,E0
17639,39,110,E0
17640,40,110,E0
17641,41,110,E0
17642,42,110,E0
17643,43,110,E0
17644,44,110,E0
17645,45,110,E0
17646,46,110,E0
17647,47,110,E0
17648,48,110,E0
17649,49,110,E0
17650,50,110,E0
17651,51,110,E0
17652,52,110,E0
17653,53,110,E0
17654,54,110,E0
17655,55,110,E0
17656,56,110,E0
17657,57,110,E0
17658,58,110,E0
17659,59,110,E0
17660,60,110,E0
17661,61,110,E0
17662,62,110,E0
17663,63,110,E0
17664,64,110,E0
17665,65,110,E0
17666,66,110,E0
17667,67,110,E0
17668,68,110,E0
17669,69,110,E0
17670,70,110,E0
17671,71,110,E0
17672,72,110,E0
17673,73,110,E0
17674,74,110,E0
17675,75,110,E0
17676,76,110,E0
17677,77,110,E0
17678,78,110,E0
17679,79,110,E0
17680,80,110,E0
17681,81,110,E0
17682,82,110,E0
17683,83,110,E0
17684,84,110,E0
17685,85,110,E0
17686,86,110,E0
17687,87,110,E0
17688,88,110,E0
17689,89,110,E0
17690,90,110,E0
17691,91,110,E0
17692,92,110,E0
17693,93,110,E0
17694,94,110,E0
17695,95,110,E0
17696,96,110,E0
17697,97,110,E0
17698,98,110,E0
17699,99,110,E0
17700,100,110,E0
17701,101,110,E0
17702,102,110,E0
17703,103,110,E0
17704,104,110,E0
17705,105,110,E0
17706,106,110,E0
17707,107,110,E0
17708,108,110,E0
17709,109,110,E0
17710,110,110,E0
17711,111,110,E0
17712,112,110,E0
17713,113,110,E0
17714,114,110,E0
17715,115,110,E0
17716,116,110,E0
17717,117,110,E0
